Date,Exp. Day,Tub ,pH,Temp Co
2012-12-23 00:00:00,141,1,7.99,5.7
2012-12-23 00:00:00,141,1,7.99,5.7
2012-12-23 00:00:00,141,1,7.99,5.7
2012-12-24 00:00:00,142,1,8,5.8
2012-12-24 00:00:00,142,1,7.99,5.8
2012-12-24 00:00:00,142,1,8,5.8
2012-12-25 00:00:00,143,1,7.98,5.9
2012-12-25 00:00:00,143,1,7.98,5.9
2012-12-25 00:00:00,143,1,7.98,5.9
2012-12-26 00:00:00,144,1,7.99,5.9
2012-12-26 00:00:00,144,1,7.98,5.9
2012-12-26 00:00:00,144,1,7.99,6
2012-12-27 00:00:00,145,1,8.01,6.2
2012-12-27 00:00:00,145,1,8.01,6.2
2012-12-27 00:00:00,145,1,8,6.2
2012-12-28 00:00:00,146,1,7.98,6.3
2012-12-28 00:00:00,146,1,7.98,6.3
2012-12-28 00:00:00,146,1,7.98,6.3
2012-12-29 00:00:00,147,1,7.95,6.6
2012-12-29 00:00:00,147,1,7.95,6.6
2012-12-29 00:00:00,147,1,7.95,6.6
2012-12-30 00:00:00,148,1,7.98,6.8
2012-12-30 00:00:00,148,1,7.98,6.8
2012-12-30 00:00:00,148,1,7.98,6.8
2012-12-31 00:00:00,149,1,7.99,6.4
2012-12-31 00:00:00,149,1,7.99,6.4
2012-12-31 00:00:00,149,1,7.99,6.4
2013-01-01 00:00:00,150,1,8,6.8
2013-01-01 00:00:00,150,1,8,6.8
2013-01-01 00:00:00,150,1,8,6.8
2013-01-02 00:00:00,151,1,7.98,6.6
2013-01-02 00:00:00,151,1,7.98,6.6
2013-01-02 00:00:00,151,1,7.98,6.6
2013-01-03 00:00:00,152,1,7.97,6.5
2013-01-03 00:00:00,152,1,7.97,6.5
2013-01-03 00:00:00,152,1,7.97,6.5
2013-01-04 00:00:00,153,1,7.99,6.6
2013-01-04 00:00:00,153,1,7.99,6.6
2013-01-04 00:00:00,153,1,7.99,6.6
2013-01-05 00:00:00,154,1,7.97,6.6
2013-01-05 00:00:00,154,1,7.97,6.6
2013-01-05 00:00:00,154,1,7.97,6.6
2013-01-06 00:00:00,155,1,7.98,6.7
2013-01-06 00:00:00,155,1,7.98,6.7
2013-01-06 00:00:00,155,1,7.98,6.7
2013-01-07 00:00:00,156,1,7.98,6.5
2013-01-07 00:00:00,156,1,7.98,6.5
2013-01-07 00:00:00,156,1,7.98,6.5
2013-01-08 00:00:00,157,1,8,6.4
2013-01-08 00:00:00,157,1,8,6.4
2013-01-08 00:00:00,157,1,8,6.4
2013-01-09 00:00:00,158,1,7.98,6.3
2013-01-09 00:00:00,158,1,7.98,6.3
2013-01-09 00:00:00,158,1,7.98,6.3
2013-01-10 00:00:00,159,1,7.99,6.6
2013-01-10 00:00:00,159,1,7.99,6.5
2013-01-10 00:00:00,159,1,7.98,6.5
2013-01-11 00:00:00,160,1,7.99,6.7
2013-01-11 00:00:00,160,1,7.98,6.7
2013-01-11 00:00:00,160,1,7.99,6.6
2013-01-12 00:00:00,161,1,7.98,6.5
2013-01-12 00:00:00,161,1,7.98,6.5
2013-01-12 00:00:00,161,1,7.98,6.5
2013-01-13 00:00:00,162,1,7.98,6.7
2013-01-13 00:00:00,162,1,7.98,6.7
2013-01-13 00:00:00,162,1,7.97,6.7
2013-01-14 00:00:00,163,1,7.98,6.7
2013-01-14 00:00:00,163,1,7.98,6.7
2013-01-14 00:00:00,163,1,7.99,6.7
2013-01-15 00:00:00,164,1,8.01,6.7
2013-01-15 00:00:00,164,1,8.01,6.6
2013-01-15 00:00:00,164,1,8.01,6.6
2013-01-16 00:00:00,165,1,7.98,6.6
2013-01-16 00:00:00,165,1,7.98,6.6
2013-01-16 00:00:00,165,1,7.98,6.6
2013-01-17 00:00:00,166,1,7.99,6.6
2013-01-17 00:00:00,166,1,7.99,6.6
2013-01-17 00:00:00,166,1,7.99,6.6
2013-01-18 00:00:00,167,1,7.99,6.3
2013-01-18 00:00:00,167,1,7.99,6.3
2013-01-18 00:00:00,167,1,7.99,6.3
2013-01-19 00:00:00,168,1,7.98,6.3
2013-01-19 00:00:00,168,1,7.98,6.3
2013-01-19 00:00:00,168,1,7.98,6.3
2013-01-20 00:00:00,169,1,7.96,6.5
2013-01-20 00:00:00,169,1,7.96,6.5
2013-01-20 00:00:00,169,1,7.96,6.5
2013-01-21 00:00:00,170,1,7.97,6.3
2013-01-21 00:00:00,170,1,7.97,6.3
2013-01-21 00:00:00,170,1,7.97,6.3
2013-01-22 00:00:00,171,1,7.98,6.7
2013-01-22 00:00:00,171,1,7.98,6.7
2013-01-22 00:00:00,171,1,7.98,6.7
2013-01-23 00:00:00,172,1,7.97,6.8
2013-01-23 00:00:00,172,1,7.97,6.7
2013-01-23 00:00:00,172,1,7.97,6.6
2013-01-24 00:00:00,173,1,7.98,6.9
2013-01-24 00:00:00,173,1,7.98,6.8
2013-01-24 00:00:00,173,1,7.97,6.8
2013-01-25 00:00:00,174,1,7.98,6.8
2013-01-25 00:00:00,174,1,7.98,6.7
2013-01-25 00:00:00,174,1,7.98,6.7
2013-01-26 00:00:00,175,1,7.99,6.2
2013-01-26 00:00:00,175,1,7.99,6.2
2013-01-26 00:00:00,175,1,7.99,6.2
2013-01-27 00:00:00,176,1,8,6.1
2013-01-27 00:00:00,176,1,8,6.1
2013-01-27 00:00:00,176,1,8,6.1
2013-01-28 00:00:00,177,1,7.97,6.1
2013-01-28 00:00:00,177,1,7.97,6.1
2013-01-28 00:00:00,177,1,7.97,6.1
2013-01-29 00:00:00,178,1,7.98,6.4
2013-01-29 00:00:00,178,1,7.97,6.4
2013-01-29 00:00:00,178,1,7.97,6.3
2013-01-30 00:00:00,179,1,7.97,6.6
2013-01-30 00:00:00,179,1,7.97,6.6
2013-01-30 00:00:00,179,1,7.97,6.6
2013-01-31 00:00:00,180,1,7.97,6.8
2013-01-31 00:00:00,180,1,7.97,6.8
2013-01-31 00:00:00,180,1,7.97,6.8
2013-02-01 00:00:00,181,1,7.95,6.9
2013-02-01 00:00:00,181,1,7.95,6.9
2013-02-01 00:00:00,181,1,7.95,6.9
2013-02-02 00:00:00,182,1,7.95,6.8
2013-02-02 00:00:00,182,1,7.95,6.8
2013-02-02 00:00:00,182,1,7.95,6.8
2013-02-03 00:00:00,183,1,7.95,7
2013-02-03 00:00:00,183,1,7.94,7
2013-02-03 00:00:00,183,1,7.94,7
2013-02-04 00:00:00,184,1,7.94,7.1
2013-02-04 00:00:00,184,1,7.94,7.1
2013-02-04 00:00:00,184,1,7.94,7.1
2012-08-05 00:00:00,1,2,8,14.6
2012-08-05 00:00:00,1,2,8,14.8
2012-08-05 00:00:00,1,2,8.01,14.6
2012-08-06 00:00:00,2,2,8.01,13.4
2012-08-06 00:00:00,2,2,8.01,13.5
2012-08-06 00:00:00,2,2,8.02,13.4
2012-08-07 00:00:00,3,2,7.97,15
2012-08-07 00:00:00,3,2,7.98,14.8
2012-08-07 00:00:00,3,2,7.98,14.7
2012-08-08 00:00:00,4,2,7.96,14.6
2012-08-08 00:00:00,4,2,7.94,14.7
2012-08-08 00:00:00,4,2,7.94,14.7
2012-08-09 00:00:00,5,2,7.96,14.4
2012-08-09 00:00:00,5,2,7.96,14.5
2012-08-09 00:00:00,5,2,7.96,14.4
2012-08-10 00:00:00,6,2,7.98,14.5
2012-08-10 00:00:00,6,2,7.98,14.6
2012-08-10 00:00:00,6,2,7.98,14.6
2012-08-11 00:00:00,7,2,7.98,13.8
2012-08-11 00:00:00,7,2,7.98,13.8
2012-08-11 00:00:00,7,2,7.98,13.8
2012-08-12 00:00:00,8,2,7.96,14.5
2012-08-12 00:00:00,8,2,7.96,14.4
2012-08-12 00:00:00,8,2,7.96,14.3
2012-08-13 00:00:00,9,2,7.95,14.5
2012-08-13 00:00:00,9,2,7.96,14.5
2012-08-13 00:00:00,9,2,7.95,14.4
2012-08-14 00:00:00,10,2,7.95,14.5
2012-08-14 00:00:00,10,2,7.95,14.3
2012-08-14 00:00:00,10,2,7.95,14.3
2012-08-15 00:00:00,11,2,7.94,14.5
2012-08-15 00:00:00,11,2,7.94,14.4
2012-08-15 00:00:00,11,2,7.94,14.4
2012-08-16 00:00:00,12,2,7.94,14.2
2012-08-16 00:00:00,12,2,7.94,14.2
2012-08-16 00:00:00,12,2,7.94,14.2
2012-08-17 00:00:00,13,2,7.99,13.5
2012-08-17 00:00:00,13,2,7.99,13.3
2012-08-17 00:00:00,13,2,7.99,13.2
2012-08-18 00:00:00,14,2,7.97,14
2012-08-18 00:00:00,14,2,7.98,14
2012-08-18 00:00:00,14,2,7.97,13.9
2012-08-19 00:00:00,15,2,7.95,14.4
2012-08-19 00:00:00,15,2,7.95,14.5
2012-08-19 00:00:00,15,2,7.95,14.5
2012-08-20 00:00:00,16,2,7.95,14.8
2012-08-20 00:00:00,16,2,7.95,14.7
2012-08-20 00:00:00,16,2,7.95,14.7
2012-08-21 00:00:00,17,2,7.95,14.8
2012-08-21 00:00:00,17,2,7.95,14.8
2012-08-21 00:00:00,17,2,7.95,14.9
2012-08-22 00:00:00,18,2,7.95,14.4
2012-08-22 00:00:00,18,2,7.95,14.4
2012-08-22 00:00:00,18,2,7.95,14.5
2012-08-23 00:00:00,19,2,7.96,14.3
2012-08-23 00:00:00,19,2,7.96,14.3
2012-08-23 00:00:00,19,2,7.96,14.3
2012-08-24 00:00:00,20,2,7.97,14.4
2012-08-24 00:00:00,20,2,7.96,14.4
2012-08-24 00:00:00,20,2,7.96,14.4
2012-08-25 00:00:00,21,2,7.98,14.2
2012-08-25 00:00:00,21,2,7.98,14.3
2012-08-25 00:00:00,21,2,7.98,14.2
2012-08-26 00:00:00,22,2,7.97,14.2
2012-08-26 00:00:00,22,2,7.97,14.1
2012-08-26 00:00:00,22,2,7.97,14.1
2012-08-27 00:00:00,23,2,7.97,15.6
2012-08-27 00:00:00,23,2,7.97,15.4
2012-08-27 00:00:00,23,2,7.97,15.2
2012-08-28 00:00:00,24,2,7.98,15.6
2012-08-28 00:00:00,24,2,7.99,15.2
2012-08-28 00:00:00,24,2,7.99,15.2
2012-08-29 00:00:00,25,2,7.98,15.4
2012-08-29 00:00:00,25,2,7.98,15.2
2012-08-29 00:00:00,25,2,7.99,15.1
2012-08-30 00:00:00,26,2,7.99,15.6
2012-08-30 00:00:00,26,2,8,15.3
2012-08-30 00:00:00,26,2,7.99,15.3
2012-08-31 00:00:00,27,2,7.97,15.5
2012-08-31 00:00:00,27,2,7.97,15.5
2012-08-31 00:00:00,27,2,7.97,15.3
2012-09-01 00:00:00,28,2,7.96,15.3
2012-09-01 00:00:00,28,2,7.96,15.3
2012-09-01 00:00:00,28,2,7.99,15.2
2012-09-02 00:00:00,29,2,7.99,15.2
2012-09-02 00:00:00,29,2,7.99,15.1
2012-09-02 00:00:00,29,2,7.99,15.1
2012-09-03 00:00:00,30,2,7.99,14.6
2012-09-03 00:00:00,30,2,7.98,14.6
2012-09-03 00:00:00,30,2,7.99,14.6
2012-09-04 00:00:00,31,2,7.99,14.6
2012-09-04 00:00:00,31,2,7.99,14.6
2012-09-04 00:00:00,31,2,7.99,14.7
2012-09-05 00:00:00,32,2,7.97,15.1
2012-09-05 00:00:00,32,2,7.95,15
2012-09-05 00:00:00,32,2,7.96,15
2012-09-06 00:00:00,33,2,7.96,14.6
2012-09-06 00:00:00,33,2,7.96,14.6
2012-09-06 00:00:00,33,2,7.96,14.6
2012-09-07 00:00:00,34,2,7.95,14.6
2012-09-07 00:00:00,34,2,7.95,14.5
2012-09-07 00:00:00,34,2,7.95,14.5
2012-09-08 00:00:00,35,2,7.95,15.1
2012-09-08 00:00:00,35,2,7.95,15.1
2012-09-08 00:00:00,35,2,7.96,15
2012-09-09 00:00:00,36,2,7.96,14.5
2012-09-09 00:00:00,36,2,7.96,14.5
2012-09-09 00:00:00,36,2,7.95,14.5
2012-09-10 00:00:00,37,2,7.94,14.7
2012-09-10 00:00:00,37,2,7.94,14.6
2012-09-10 00:00:00,37,2,7.94,14.6
2012-09-11 00:00:00,38,2,7.94,14.5
2012-09-11 00:00:00,38,2,7.95,14.4
2012-09-11 00:00:00,38,2,7.94,14.4
2012-09-12 00:00:00,39,2,7.95,14.3
2012-09-12 00:00:00,39,2,7.95,14.2
2012-09-12 00:00:00,39,2,7.95,14.1
2012-09-13 00:00:00,40,2,7.97,14.4
2012-09-13 00:00:00,40,2,7.97,14.3
2012-09-13 00:00:00,40,2,7.97,14.4
2012-09-14 00:00:00,41,2,7.99,15.4
2012-09-14 00:00:00,41,2,7.98,15.3
2012-09-14 00:00:00,41,2,7.98,15.2
2012-09-15 00:00:00,42,2,8,14.3
2012-09-15 00:00:00,42,2,7.99,14.3
2012-09-15 00:00:00,42,2,7.99,14.3
2012-09-16 00:00:00,43,2,7.97,14.4
2012-09-16 00:00:00,43,2,7.98,14.4
2012-09-16 00:00:00,43,2,7.97,14.4
2012-09-17 00:00:00,44,2,7.96,14.3
2012-09-17 00:00:00,44,2,7.95,14.1
2012-09-17 00:00:00,44,2,7.95,14.1
2012-09-18 00:00:00,45,2,7.93,14.1
2012-09-18 00:00:00,45,2,7.93,14.1
2012-09-18 00:00:00,45,2,7.93,14
2012-09-19 00:00:00,46,2,7.93,14
2012-09-19 00:00:00,46,2,7.93,13.9
2012-09-19 00:00:00,46,2,7.93,13.8
2012-09-20 00:00:00,47,2,7.91,14.1
2012-09-20 00:00:00,47,2,7.91,14
2012-09-20 00:00:00,47,2,7.91,14
2012-09-21 00:00:00,48,2,7.92,13.8
2012-09-21 00:00:00,48,2,7.93,13.7
2012-09-21 00:00:00,48,2,7.93,13.7
2012-09-22 00:00:00,49,2,7.89,14.4
2012-09-22 00:00:00,49,2,7.89,14.4
2012-09-22 00:00:00,49,2,7.89,14.4
2012-09-23 00:00:00,50,2,7.89,14.3
2012-09-23 00:00:00,50,2,7.88,14.3
2012-09-23 00:00:00,50,2,7.79,14.3
2012-09-24 00:00:00,51,2,7.91,14.1
2012-09-24 00:00:00,51,2,7.91,14
2012-09-24 00:00:00,51,2,7.91,13.9
2012-09-25 00:00:00,52,2,7.89,14.2
2012-09-25 00:00:00,52,2,7.89,14.2
2012-09-25 00:00:00,52,2,7.89,14.1
2012-09-26 00:00:00,53,2,7.86,14
2012-09-26 00:00:00,53,2,7.86,13.8
2012-09-26 00:00:00,53,2,7.87,13.7
2012-09-27 00:00:00,54,2,7.93,13.5
2012-09-27 00:00:00,54,2,7.93,13.6
2012-09-27 00:00:00,54,2,7.93,13.5
2012-09-28 00:00:00,55,2,7.93,14.1
2012-09-28 00:00:00,55,2,7.94,14
2012-09-28 00:00:00,55,2,7.94,14
2012-09-29 00:00:00,56,2,7.91,13.3
2012-09-29 00:00:00,56,2,7.93,13.3
2012-09-29 00:00:00,56,2,7.92,13.3
2012-09-30 00:00:00,57,2,7.93,13.4
2012-09-30 00:00:00,57,2,7.92,13.3
2012-09-30 00:00:00,57,2,7.93,13.3
2012-10-01 00:00:00,58,2,7.93,13.7
2012-10-01 00:00:00,58,2,7.93,13.6
2012-10-01 00:00:00,58,2,7.93,13.5
2012-10-02 00:00:00,59,2,7.95,13.8
2012-10-02 00:00:00,59,2,7.95,13.8
2012-10-02 00:00:00,59,2,7.95,13.7
2012-10-03 00:00:00,60,2,7.93,13.7
2012-10-03 00:00:00,60,2,7.93,13.7
2012-10-03 00:00:00,60,2,7.93,13.5
2012-10-04 00:00:00,61,2,7.92,13.9
2012-10-04 00:00:00,61,2,7.93,13.6
2012-10-04 00:00:00,61,2,7.93,13.6
2012-10-05 00:00:00,62,2,7.91,12.7
2012-10-05 00:00:00,62,2,7.91,12.7
2012-10-05 00:00:00,62,2,7.92,12.6
2012-10-06 00:00:00,63,2,7.95,9.7
2012-10-06 00:00:00,63,2,7.89,13.5
2012-10-06 00:00:00,63,2,7.89,13.5
2012-10-07 00:00:00,64,2,7.9,13.4
2012-10-07 00:00:00,64,2,7.91,13.3
2012-10-07 00:00:00,64,2,7.9,13.1
2012-10-08 00:00:00,65,2,7.88,13.2
2012-10-08 00:00:00,65,2,7.88,13
2012-10-08 00:00:00,65,2,7.88,12.9
2012-10-09 00:00:00,66,2,7.89,13.3
2012-10-09 00:00:00,66,2,7.9,13.2
2012-10-09 00:00:00,66,2,7.9,13
2012-10-10 00:00:00,67,2,7.91,13.3
2012-10-10 00:00:00,67,2,7.92,13.4
2012-10-10 00:00:00,67,2,7.92,13.1
2012-10-11 00:00:00,68,2,7.91,14.1
2012-10-11 00:00:00,68,2,7.92,13.8
2012-10-11 00:00:00,68,2,7.92,13.5
2012-10-12 00:00:00,69,2,7.91,13.8
2012-10-12 00:00:00,69,2,7.93,13.5
2012-10-12 00:00:00,69,2,7.93,13.2
2012-10-13 00:00:00,70,2,7.91,13.6
2012-10-13 00:00:00,70,2,7.9,13.6
2012-10-13 00:00:00,70,2,7.91,13.6
2012-10-14 00:00:00,71,2,7.9,13.9
2012-10-14 00:00:00,71,2,7.9,13.9
2012-10-14 00:00:00,71,2,7.9,13.9
2012-10-15 00:00:00,72,2,7.95,13.8
2012-10-15 00:00:00,72,2,7.95,13.6
2012-10-15 00:00:00,72,2,7.94,13.5
2012-10-16 00:00:00,73,2,7.95,13.6
2012-10-16 00:00:00,73,2,7.96,13.5
2012-10-16 00:00:00,73,2,7.96,13.4
2012-10-17 00:00:00,74,2,7.95,13.2
2012-10-17 00:00:00,74,2,7.96,13.1
2012-10-17 00:00:00,74,2,7.96,13
2012-10-18 00:00:00,75,2,7.95,13.1
2012-10-18 00:00:00,75,2,7.96,13
2012-10-18 00:00:00,75,2,7.95,13
2012-10-19 00:00:00,76,2,7.96,13.3
2012-10-19 00:00:00,76,2,7.96,13.2
2012-10-19 00:00:00,76,2,7.97,13
2012-10-20 00:00:00,77,2,7.94,13.1
2012-10-20 00:00:00,77,2,7.96,12.9
2012-10-20 00:00:00,77,2,7.96,12.8
2012-10-21 00:00:00,78,2,7.95,13
2012-10-21 00:00:00,78,2,7.95,13.2
2012-10-21 00:00:00,78,2,7.95,13.1
2012-10-22 00:00:00,79,2,7.97,12.7
2012-10-22 00:00:00,79,2,7.98,12.7
2012-10-22 00:00:00,79,2,7.98,12.7
2012-10-23 00:00:00,80,2,7.96,12.5
2012-10-23 00:00:00,80,2,7.96,12.3
2012-10-23 00:00:00,80,2,7.97,12.2
2012-10-24 00:00:00,81,2,7.97,12
2012-10-24 00:00:00,81,2,7.97,12.1
2012-10-24 00:00:00,81,2,7.97,12.1
2012-10-25 00:00:00,82,2,7.95,12.2
2012-10-25 00:00:00,82,2,7.96,12.2
2012-10-25 00:00:00,82,2,7.95,12
2012-10-26 00:00:00,83,2,7.97,12.2
2012-10-26 00:00:00,83,2,7.97,12.1
2012-10-26 00:00:00,83,2,7.96,11.9
2012-10-27 00:00:00,84,2,7.93,12.7
2012-10-27 00:00:00,84,2,7.94,12.8
2012-10-27 00:00:00,84,2,7.94,12.7
2012-10-28 00:00:00,85,2,7.91,12.6
2012-10-28 00:00:00,85,2,7.92,12.5
2012-10-28 00:00:00,85,2,7.92,12.5
2012-10-29 00:00:00,86,2,7.91,12.3
2012-10-29 00:00:00,86,2,7.92,12.5
2012-10-29 00:00:00,86,2,7.92,12.4
2012-10-30 00:00:00,87,2,7.94,12.5
2012-10-30 00:00:00,87,2,7.94,12.4
2012-10-30 00:00:00,87,2,7.94,12.3
2012-10-31 00:00:00,88,2,7.94,12.5
2012-10-31 00:00:00,88,2,7.94,12.4
2012-10-31 00:00:00,88,2,7.94,12.3
2012-11-01 00:00:00,89,2,7.97,11.1
2012-11-01 00:00:00,89,2,7.97,11
2012-11-01 00:00:00,89,2,7.97,10.9
2012-11-02 00:00:00,90,2,7.99,10.8
2012-11-02 00:00:00,90,2,7.98,10.8
2012-11-02 00:00:00,90,2,7.99,10.8
2012-11-03 00:00:00,91,2,7.96,11.8
2012-11-03 00:00:00,91,2,7.98,11.8
2012-11-03 00:00:00,91,2,7.98,11.7
2012-11-04 00:00:00,92,2,7.96,12
2012-11-04 00:00:00,92,2,7.96,11.9
2012-11-04 00:00:00,92,2,7.96,11.8
2012-11-05 00:00:00,93,2,7.95,11.7
2012-11-05 00:00:00,93,2,7.95,11.7
2012-11-05 00:00:00,93,2,7.95,11.6
2012-11-06 00:00:00,94,2,7.94,11.8
2012-11-06 00:00:00,94,2,7.94,11.6
2012-11-06 00:00:00,94,2,7.95,11.4
