Date,Exp. Day,Tub ,pH,Temp Co
2012-11-07 00:00:00,95,2,7.93,11.7
2012-11-07 00:00:00,95,2,7.93,11.7
2012-11-07 00:00:00,95,2,7.93,11.7
2012-11-08 00:00:00,96,2,7.9,11.8
2012-11-08 00:00:00,96,2,7.9,11.8
2012-11-08 00:00:00,96,2,7.9,11.8
2012-11-09 00:00:00,97,2,7.92,11.5
2012-11-09 00:00:00,97,2,7.93,11.5
2012-11-09 00:00:00,97,2,7.92,11.5
2012-11-10 00:00:00,98,2,7.9,11.6
2012-11-10 00:00:00,98,2,7.91,11.6
2012-11-10 00:00:00,98,2,7.89,11.6
2012-11-11 00:00:00,99,2,7.9,11.5
2012-11-11 00:00:00,99,2,7.91,11.5
2012-11-11 00:00:00,99,2,7.9,11.4
2012-11-12 00:00:00,100,2,7.92,11.6
2012-11-12 00:00:00,100,2,7.92,11.6
2012-11-12 00:00:00,100,2,7.92,11.6
2012-11-13 00:00:00,101,2,7.92,11.6
2012-11-13 00:00:00,101,2,7.93,11.6
2012-11-13 00:00:00,101,2,7.93,11.5
2012-11-14 00:00:00,102,2,7.92,12.1
2012-11-14 00:00:00,102,2,7.93,12.1
2012-11-14 00:00:00,102,2,7.93,12
2012-11-15 00:00:00,103,2,7.93,12
2012-11-15 00:00:00,103,2,7.93,12
2012-11-15 00:00:00,103,2,7.93,12
2012-11-16 00:00:00,104,2,7.96,12.2
2012-11-16 00:00:00,104,2,7.96,12.2
2012-11-16 00:00:00,104,2,7.96,12.1
2012-11-17 00:00:00,105,2,7.93,11.5
2012-11-17 00:00:00,105,2,7.93,11.5
2012-11-17 00:00:00,105,2,7.93,11.5
2012-11-18 00:00:00,106,2,7.93,11.8
2012-11-18 00:00:00,106,2,7.93,11.7
2012-11-18 00:00:00,106,2,7.93,11.6
2012-11-19 00:00:00,107,2,7.93,11.4
2012-11-19 00:00:00,107,2,7.93,11.4
2012-11-19 00:00:00,107,2,7.93,11.4
2012-11-20 00:00:00,108,2,7.95,11.4
2012-11-20 00:00:00,108,2,7.95,11.4
2012-11-20 00:00:00,108,2,7.95,11.3
2012-11-21 00:00:00,109,2,7.94,11.3
2012-11-21 00:00:00,109,2,7.94,11.3
2012-11-21 00:00:00,109,2,7.94,11.2
2012-11-22 00:00:00,110,2,7.92,11
2012-11-22 00:00:00,110,2,7.92,11
2012-11-22 00:00:00,110,2,7.92,11
2012-11-23 00:00:00,111,2,7.9,11.1
2012-11-23 00:00:00,111,2,7.92,11.1
2012-11-23 00:00:00,111,2,7.92,11.1
2012-11-24 00:00:00,112,2,7.9,11.9
2012-11-24 00:00:00,112,2,7.92,11.8
2012-11-24 00:00:00,112,2,7.92,11.9
2012-11-25 00:00:00,113,2,7.9,11.5
2012-11-25 00:00:00,113,2,7.91,11.6
2012-11-25 00:00:00,113,2,7.9,11.5
2012-11-26 00:00:00,114,2,7.93,11.3
2012-11-26 00:00:00,114,2,7.93,11.2
2012-11-26 00:00:00,114,2,7.93,11.2
2012-11-27 00:00:00,115,2,7.92,11.4
2012-11-27 00:00:00,115,2,7.93,11.3
2012-11-27 00:00:00,115,2,7.92,11.3
2012-11-28 00:00:00,116,2,7.92,11.8
2012-11-28 00:00:00,116,2,7.93,11.7
2012-11-28 00:00:00,116,2,7.93,11.6
2012-11-29 00:00:00,117,2,7.93,11.4
2012-11-29 00:00:00,117,2,7.93,11.4
2012-11-29 00:00:00,117,2,7.93,11.3
2012-11-30 00:00:00,118,2,7.73,11
2012-11-30 00:00:00,118,2,7.73,10.9
2012-11-30 00:00:00,118,2,7.73,10.8
2012-12-01 00:00:00,119,2,7.91,10.4
2012-12-01 00:00:00,119,2,7.92,10.4
2012-12-01 00:00:00,119,2,7.91,10.4
2012-12-02 00:00:00,120,2,7.9,10.9
2012-12-02 00:00:00,120,2,7.91,10.9
2012-12-02 00:00:00,120,2,7.91,10.9
2012-12-03 00:00:00,121,2,7.93,10.7
2012-12-03 00:00:00,121,2,7.93,10.6
2012-12-03 00:00:00,121,2,7.94,10.6
2012-12-04 00:00:00,122,2,7.94,10.6
2012-12-04 00:00:00,122,2,7.94,10.6
2012-12-04 00:00:00,122,2,7.94,10.5
2012-12-05 00:00:00,123,2,7.94,10.4
2012-12-05 00:00:00,123,2,7.94,10.3
2012-12-05 00:00:00,123,2,7.95,10.3
2012-12-06 00:00:00,124,2,7.94,10.4
2012-12-06 00:00:00,124,2,7.94,10.3
2012-12-06 00:00:00,124,2,7.94,10.2
2012-12-07 00:00:00,125,2,7.91,11.1
2012-12-07 00:00:00,125,2,7.91,10.9
2012-12-07 00:00:00,125,2,7.92,10.8
2012-12-08 00:00:00,126,2,7.91,10.7
2012-12-08 00:00:00,126,2,7.91,10.7
2012-12-08 00:00:00,126,2,7.92,10.7
2012-12-09 00:00:00,127,2,7.91,10.6
2012-12-09 00:00:00,127,2,7.91,10.6
2012-12-09 00:00:00,127,2,7.91,10.5
2012-12-10 00:00:00,128,2,7.91,10.6
2012-12-10 00:00:00,128,2,7.91,10.6
2012-12-10 00:00:00,128,2,7.91,10.6
2012-12-11 00:00:00,129,2,7.9,10.3
2012-12-11 00:00:00,129,2,7.92,10.2
2012-12-11 00:00:00,129,2,7.91,10
2012-12-12 00:00:00,130,2,7.91,10.6
2012-12-12 00:00:00,130,2,7.92,10.5
2012-12-12 00:00:00,130,2,7.91,10.5
2012-12-13 00:00:00,131,2,7.92,10.7
2012-12-13 00:00:00,131,2,7.92,10.7
2012-12-13 00:00:00,131,2,7.92,10.6
2012-12-14 00:00:00,132,2,7.92,10.5
2012-12-14 00:00:00,132,2,7.91,10.5
2012-12-14 00:00:00,132,2,7.92,10.5
2012-12-15 00:00:00,133,2,7.91,10.2
2012-12-15 00:00:00,133,2,7.91,10.2
2012-12-15 00:00:00,133,2,7.92,10.2
2012-12-16 00:00:00,134,2,7.91,10.2
2012-12-16 00:00:00,134,2,7.91,10.2
2012-12-16 00:00:00,134,2,7.91,10.1
2012-12-17 00:00:00,135,2,7.93,9.8
2012-12-17 00:00:00,135,2,7.93,9.8
2012-12-17 00:00:00,135,2,7.93,9.8
2012-12-18 00:00:00,136,2,7.92,9.3
2012-12-18 00:00:00,136,2,7.92,9.2
2012-12-18 00:00:00,136,2,7.92,9.3
2012-12-19 00:00:00,137,2,7.92,9.6
2012-12-19 00:00:00,137,2,7.92,9.5
2012-12-19 00:00:00,137,2,7.92,9.5
2012-12-20 00:00:00,138,2,7.93,9.5
2012-12-20 00:00:00,138,2,7.93,9.5
2012-12-20 00:00:00,138,2,7.93,9.4
2012-12-21 00:00:00,139,2,7.94,9.3
2012-12-21 00:00:00,139,2,7.94,9.2
2012-12-21 00:00:00,139,2,7.95,9.2
2012-12-22 00:00:00,140,2,7.94,9.2
2012-12-22 00:00:00,140,2,7.94,9.2
2012-12-22 00:00:00,140,2,7.94,9.2
2012-12-23 00:00:00,141,2,7.94,9.2
2012-12-23 00:00:00,141,2,7.94,9.2
2012-12-23 00:00:00,141,2,7.94,9.2
2012-12-24 00:00:00,142,2,7.93,9.5
2012-12-24 00:00:00,142,2,7.94,9.5
2012-12-24 00:00:00,142,2,7.93,9.5
2012-12-25 00:00:00,143,2,7.94,9.6
2012-12-25 00:00:00,143,2,7.94,9.6
2012-12-25 00:00:00,143,2,7.94,9.5
2012-12-26 00:00:00,144,2,7.93,9.7
2012-12-26 00:00:00,144,2,7.94,9.7
2012-12-26 00:00:00,144,2,7.94,9.7
2012-12-27 00:00:00,145,2,7.96,9.6
2012-12-27 00:00:00,145,2,7.96,9.6
2012-12-27 00:00:00,145,2,7.96,9.5
2012-12-28 00:00:00,146,2,7.94,9.6
2012-12-28 00:00:00,146,2,7.94,9.5
2012-12-28 00:00:00,146,2,7.94,9.5
2012-12-29 00:00:00,147,2,7.92,10
2012-12-29 00:00:00,147,2,7.92,10
2012-12-29 00:00:00,147,2,7.92,10
2012-12-30 00:00:00,148,2,7.93,10.4
2012-12-30 00:00:00,148,2,7.93,10.4
2012-12-30 00:00:00,148,2,7.93,10.4
2012-12-31 00:00:00,149,2,7.94,10.3
2012-12-31 00:00:00,149,2,7.94,10.3
2012-12-31 00:00:00,149,2,7.94,10.3
2013-01-01 00:00:00,150,2,7.95,10.3
2013-01-01 00:00:00,150,2,7.96,10.2
2013-01-01 00:00:00,150,2,7.96,10.2
2013-01-02 00:00:00,151,2,7.93,10.5
2013-01-02 00:00:00,151,2,7.93,10.4
2013-01-02 00:00:00,151,2,7.93,10.4
2013-01-03 00:00:00,152,2,7.93,10.5
2013-01-03 00:00:00,152,2,7.93,10.5
2013-01-03 00:00:00,152,2,7.93,10.5
2013-01-04 00:00:00,153,2,7.94,10.4
2013-01-04 00:00:00,153,2,7.94,10.4
2013-01-04 00:00:00,153,2,7.94,10.4
2013-01-05 00:00:00,154,2,7.91,10.8
2013-01-05 00:00:00,154,2,7.92,10.8
2013-01-05 00:00:00,154,2,7.92,10.8
2013-01-06 00:00:00,155,2,7.93,10.6
2013-01-06 00:00:00,155,2,7.93,10.5
2013-01-06 00:00:00,155,2,7.92,10.5
2013-01-07 00:00:00,156,2,7.93,10.3
2013-01-07 00:00:00,156,2,7.93,10.3
2013-01-07 00:00:00,156,2,7.93,10.3
2013-01-08 00:00:00,157,2,7.94,10.4
2013-01-08 00:00:00,157,2,7.94,10.4
2013-01-08 00:00:00,157,2,7.94,10.4
2013-01-09 00:00:00,158,2,7.93,10.4
2013-01-09 00:00:00,158,2,7.93,10.4
2013-01-09 00:00:00,158,2,7.93,10.4
2013-01-10 00:00:00,159,2,7.93,10.2
2013-01-10 00:00:00,159,2,7.93,10.2
2013-01-10 00:00:00,159,2,7.93,10.2
2013-01-11 00:00:00,160,2,7.93,10.4
2013-01-11 00:00:00,160,2,7.93,10.4
2013-01-11 00:00:00,160,2,7.93,10.4
2013-01-12 00:00:00,161,2,7.93,10.5
2013-01-12 00:00:00,161,2,7.93,10.5
2013-01-12 00:00:00,161,2,7.93,10.5
2013-01-13 00:00:00,162,2,7.93,10.4
2013-01-13 00:00:00,162,2,7.93,10.4
2013-01-13 00:00:00,162,2,7.93,10.4
2013-01-14 00:00:00,163,2,7.93,10.5
2013-01-14 00:00:00,163,2,7.93,10.5
2013-01-14 00:00:00,163,2,7.93,10.5
2013-01-15 00:00:00,164,2,7.95,10.5
2013-01-15 00:00:00,164,2,7.95,10.5
2013-01-15 00:00:00,164,2,7.96,10.5
2013-01-16 00:00:00,165,2,7.93,10.5
2013-01-16 00:00:00,165,2,7.93,10.5
2013-01-16 00:00:00,165,2,7.93,10.5
2013-01-17 00:00:00,166,2,7.93,10.5
2013-01-17 00:00:00,166,2,7.93,10.5
2013-01-17 00:00:00,166,2,7.93,10.5
2013-01-18 00:00:00,167,2,7.93,10.5
2013-01-18 00:00:00,167,2,7.93,10.5
2013-01-18 00:00:00,167,2,7.93,10.5
2013-01-19 00:00:00,168,2,7.93,10.2
2013-01-19 00:00:00,168,2,7.93,10.2
2013-01-19 00:00:00,168,2,7.93,10.2
2013-01-20 00:00:00,169,2,7.91,10.1
2013-01-20 00:00:00,169,2,7.91,10.1
2013-01-20 00:00:00,169,2,7.91,10.1
2013-01-21 00:00:00,170,2,7.92,10.4
2013-01-21 00:00:00,170,2,7.92,10.4
2013-01-21 00:00:00,170,2,7.92,10.4
2013-01-22 00:00:00,171,2,7.93,10.2
2013-01-22 00:00:00,171,2,7.93,10.2
2013-01-22 00:00:00,171,2,7.93,10.2
2013-01-23 00:00:00,172,2,7.92,10.6
2013-01-23 00:00:00,172,2,7.92,10.6
2013-01-23 00:00:00,172,2,7.92,10.6
2013-01-24 00:00:00,173,2,7.92,10.6
2013-01-24 00:00:00,173,2,7.92,10.6
2013-01-24 00:00:00,173,2,7.92,10.6
2013-01-25 00:00:00,174,2,7.93,10.7
2013-01-25 00:00:00,174,2,7.93,10.7
2013-01-25 00:00:00,174,2,7.93,10.7
2013-01-26 00:00:00,175,2,7.92,10.6
2013-01-26 00:00:00,175,2,7.92,10.6
2013-01-26 00:00:00,175,2,7.92,10.6
2013-01-27 00:00:00,176,2,7.94,10.1
2013-01-27 00:00:00,176,2,7.94,10.1
2013-01-27 00:00:00,176,2,7.94,10.1
2013-01-28 00:00:00,177,2,7.9,9.9
2013-01-28 00:00:00,177,2,7.91,9.9
2013-01-28 00:00:00,177,2,7.91,9.9
2013-01-29 00:00:00,178,2,7.92,9.9
2013-01-29 00:00:00,178,2,7.92,9.9
2013-01-29 00:00:00,178,2,7.92,9.9
2013-01-30 00:00:00,179,2,7.92,10.3
2013-01-30 00:00:00,179,2,7.92,10.3
2013-01-30 00:00:00,179,2,7.92,10.3
2013-01-31 00:00:00,180,2,7.91,10.6
2013-01-31 00:00:00,180,2,7.91,10.6
2013-01-31 00:00:00,180,2,7.91,10.6
2013-02-01 00:00:00,181,2,7.9,10.8
2013-02-01 00:00:00,181,2,7.9,10.8
2013-02-01 00:00:00,181,2,7.9,10.8
2013-02-02 00:00:00,182,2,7.9,10.7
2013-02-02 00:00:00,182,2,7.9,10.7
2013-02-02 00:00:00,182,2,7.9,10.7
2013-02-03 00:00:00,183,2,7.89,10.8
2013-02-03 00:00:00,183,2,7.89,10.8
2013-02-03 00:00:00,183,2,7.89,10.8
2013-02-04 00:00:00,184,2,7.88,10.9
2013-02-04 00:00:00,184,2,7.89,10.9
2013-02-04 00:00:00,184,2,7.89,10.9
2012-08-05 00:00:00,1,3,8.05,12.3
2012-08-05 00:00:00,1,3,8.05,12.3
2012-08-05 00:00:00,1,3,8.04,12.4
2012-08-06 00:00:00,2,3,8.03,12.4
2012-08-06 00:00:00,2,3,8.04,12.4
2012-08-06 00:00:00,2,3,8.03,12.4
2012-08-07 00:00:00,3,3,8.01,12.5
2012-08-07 00:00:00,3,3,8.01,12.4
2012-08-07 00:00:00,3,3,8.01,12.4
2012-08-08 00:00:00,4,3,7.97,12.4
2012-08-08 00:00:00,4,3,7.97,12.4
2012-08-08 00:00:00,4,3,7.98,12.4
2012-08-09 00:00:00,5,3,7.98,12.6
2012-08-09 00:00:00,5,3,7.98,12.6
2012-08-09 00:00:00,5,3,7.98,12.6
2012-08-10 00:00:00,6,3,8.01,12.7
2012-08-10 00:00:00,6,3,8.01,12.7
2012-08-10 00:00:00,6,3,8.01,12.7
2012-08-11 00:00:00,7,3,8.01,12.2
2012-08-11 00:00:00,7,3,8,12.3
2012-08-11 00:00:00,7,3,8.01,12.2
2012-08-12 00:00:00,8,3,7.97,12.8
2012-08-12 00:00:00,8,3,7.98,12.8
2012-08-12 00:00:00,8,3,7.98,12.8
2012-08-13 00:00:00,9,3,7.98,12.8
2012-08-13 00:00:00,9,3,7.98,12.8
2012-08-13 00:00:00,9,3,7.98,12.8
2012-08-14 00:00:00,10,3,7.97,12.8
2012-08-14 00:00:00,10,3,7.97,12.8
2012-08-14 00:00:00,10,3,7.97,12.8
2012-08-15 00:00:00,11,3,7.95,13.3
2012-08-15 00:00:00,11,3,7.95,13.3
2012-08-15 00:00:00,11,3,7.95,13.3
2012-08-16 00:00:00,12,3,7.95,13.1
2012-08-16 00:00:00,12,3,7.96,13.1
2012-08-16 00:00:00,12,3,7.96,13.1
2012-08-17 00:00:00,13,3,7.97,13.4
2012-08-17 00:00:00,13,3,7.97,13.5
2012-08-17 00:00:00,13,3,7.97,13.5
2012-08-18 00:00:00,14,3,7.99,12.7
2012-08-18 00:00:00,14,3,7.99,12.7
2012-08-18 00:00:00,14,3,7.99,12.7
2012-08-19 00:00:00,15,3,7.98,12.6
2012-08-19 00:00:00,15,3,7.98,12.6
2012-08-19 00:00:00,15,3,7.98,12.7
2012-08-20 00:00:00,16,3,7.98,12.7
2012-08-20 00:00:00,16,3,7.98,12.7
2012-08-20 00:00:00,16,3,7.98,12.7
2012-08-21 00:00:00,17,3,7.99,12.2
2012-08-21 00:00:00,17,3,7.99,12.3
2012-08-21 00:00:00,17,3,7.99,12.3
2012-08-22 00:00:00,18,3,7.98,12.6
2012-08-22 00:00:00,18,3,7.98,12.6
2012-08-22 00:00:00,18,3,7.98,12.6
2012-08-23 00:00:00,19,3,7.99,12.2
2012-08-23 00:00:00,19,3,7.99,12.2
2012-08-23 00:00:00,19,3,7.99,12.2
2012-08-24 00:00:00,20,3,7.99,12.6
2012-08-24 00:00:00,20,3,7.99,12.6
2012-08-24 00:00:00,20,3,7.99,12.6
2012-08-25 00:00:00,21,3,8.01,12.2
2012-08-25 00:00:00,21,3,8.01,12.2
2012-08-25 00:00:00,21,3,8.01,12.2
2012-08-26 00:00:00,22,3,8,12.6
2012-08-26 00:00:00,22,3,7.99,12.5
2012-08-26 00:00:00,22,3,7.99,12.6
2012-08-27 00:00:00,23,3,8,13
2012-08-27 00:00:00,23,3,8,13
2012-08-27 00:00:00,23,3,8,13
2012-08-28 00:00:00,24,3,8.01,13
2012-08-28 00:00:00,24,3,8.02,13
2012-08-28 00:00:00,24,3,8.01,13
2012-08-29 00:00:00,25,3,8.02,13
2012-08-29 00:00:00,25,3,8.02,13
2012-08-29 00:00:00,25,3,8.02,13
2012-08-30 00:00:00,26,3,8.02,12.9
2012-08-30 00:00:00,26,3,8.02,12.9
2012-08-30 00:00:00,26,3,8.02,12.9
2012-08-31 00:00:00,27,3,7.99,13.3
2012-08-31 00:00:00,27,3,7.99,13.3
2012-08-31 00:00:00,27,3,7.99,13.3
2012-09-01 00:00:00,28,3,8.02,13.1
2012-09-01 00:00:00,28,3,8.02,13.1
2012-09-01 00:00:00,28,3,8.01,13.1
2012-09-02 00:00:00,29,3,8.01,13.1
2012-09-02 00:00:00,29,3,8.01,13.1
2012-09-02 00:00:00,29,3,8.01,13.1
2012-09-03 00:00:00,30,3,8.01,12.7
2012-09-03 00:00:00,30,3,8.01,12.7
2012-09-03 00:00:00,30,3,8.01,12.7
2012-09-04 00:00:00,31,3,8.01,12.7
2012-09-04 00:00:00,31,3,8.01,12.7
2012-09-04 00:00:00,31,3,8.01,12.7
2012-09-05 00:00:00,32,3,7.99,12.7
2012-09-05 00:00:00,32,3,7.99,12.7
2012-09-05 00:00:00,32,3,7.99,12.7
2012-09-06 00:00:00,33,3,7.98,12.5
2012-09-06 00:00:00,33,3,7.98,12.6
2012-09-06 00:00:00,33,3,7.99,12.6
2012-09-07 00:00:00,34,3,7.97,12.7
2012-09-07 00:00:00,34,3,7.97,12.7
2012-09-07 00:00:00,34,3,7.97,12.8
2012-09-08 00:00:00,35,3,7.98,12.9
2012-09-08 00:00:00,35,3,7.98,12.9
2012-09-08 00:00:00,35,3,7.98,12.9
2012-09-09 00:00:00,36,3,7.98,12.7
2012-09-09 00:00:00,36,3,7.98,12.7
2012-09-09 00:00:00,36,3,7.97,12.7
2012-09-10 00:00:00,37,3,7.97,12.3
2012-09-10 00:00:00,37,3,7.97,12.3
2012-09-10 00:00:00,37,3,7.97,12.4
2012-09-11 00:00:00,38,3,7.97,12.4
2012-09-11 00:00:00,38,3,7.97,12.5
2012-09-11 00:00:00,38,3,7.97,12.5
2012-09-12 00:00:00,39,3,7.96,12.7
2012-09-12 00:00:00,39,3,7.96,12.7
2012-09-12 00:00:00,39,3,7.96,12.7
2012-09-13 00:00:00,40,3,7.98,12.8
2012-09-13 00:00:00,40,3,7.98,12.8
2012-09-13 00:00:00,40,3,7.98,12.9
2012-09-14 00:00:00,41,3,8.01,12.7
2012-09-14 00:00:00,41,3,8.01,12.7
2012-09-14 00:00:00,41,3,8.01,12.7
2012-09-15 00:00:00,42,3,8.01,12.7
2012-09-15 00:00:00,42,3,8.01,12.7
2012-09-15 00:00:00,42,3,8.01,12.7
2012-09-16 00:00:00,43,3,8,12.8
2012-09-16 00:00:00,43,3,8,12.8
2012-09-16 00:00:00,43,3,8,12.8
2012-09-17 00:00:00,44,3,7.97,12.7
2012-09-17 00:00:00,44,3,7.97,12.8
2012-09-17 00:00:00,44,3,7.97,12.8
2012-09-18 00:00:00,45,3,7.95,12.3
2012-09-18 00:00:00,45,3,7.95,12.3
2012-09-18 00:00:00,45,3,7.95,12.3
2012-09-19 00:00:00,46,3,7.94,12.5
2012-09-19 00:00:00,46,3,7.94,12.6
2012-09-19 00:00:00,46,3,7.94,12.6
